evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
122,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,11212.1787180000,9642.9648380000,0.3750000000,0.4500000000,0.3000000000,2.5000000000,0.5000000000,104,113,101,110,104,111
123,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10034.6661780000,9642.9648380000,0.2750000000,0.5000000000,0.3000000000,2.5000000000,0.6000000000,104,113,102,112,101,110
124,reset,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.6000000000,104,113,100,111,102,111
125,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,12005.2949500000,9642.9648380000,0.3250000000,0.4000000000,0.3000000000,2.5000000000,0.5000000000,104,111,100,111,104,111
126,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,9752.7757200000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.7000000000,102,110,100,110,103,112
127,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10019.7886400000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.7000000000,102,110,101,112,103,111
128,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2500000000,0.2500000000,0.3000000000,2.5000000000,0.9000000000,103,111,100,110,104,111
129,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,103,110,101,110,103,113
130,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2500000000,0.2500000000,0.3000000000,2.5000000000,0.7000000000,103,110,100,110,101,112
131,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,13192.7187300000,9642.9648380000,0.2750000000,0.4000000000,0.3000000000,2.5000000000,0.5000000000,104,110,102,112,104,113
132,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2500000000,0.2500000000,0.3000000000,2.5000000000,0.7000000000,104,110,102,112,104,113
