evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
365,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.9000000000,100,111,104,113,101,112
366,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.6000000000,101,113,103,112,100,110
367,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.5500000000,3.5000000000,0.5000000000,101,112,104,113,102,111
368,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5500000000,0.5500000000,0.5000000000,2.5000000000,0.9000000000,101,110,102,113,103,112
369,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.6000000000,101,110,104,113,103,110
370,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3500000000,3.0000000000,0.6000000000,103,112,104,113,100,111
371,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16944.9072120000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.6000000000,104,110,104,113,103,110
372,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13070.7642500000,12434.6150000000,0.5750000000,0.6000000000,0.3000000000,3.5000000000,0.9000000000,103,113,102,112,102,110
373,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3000000000,2.5000000000,0.7000000000,103,113,101,111,102,113
374,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.6000000000,104,112,103,113,100,111
375,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,16552.6850400000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.9000000000,104,110,102,111,101,110
376,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3500000000,2.5000000000,0.8000000000,104,110,104,111,102,112
377,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.7000000000,104,112,103,111,100,113
378,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.5500000000,3.5000000000,0.5000000000,100,111,104,113,100,110
